,"Cor(METAL,ENERGY)","Cor(METAL,AGRICULTURAL)","Cor(ENERGY,AGRICULTURAL)"
6/16/2017,0.077783,0.172952,0.107712
6/19/2017,0.084154,0.167158,0.108748
6/20/2017,0.100237,0.178685,0.126941
6/21/2017,0.110493,0.187389,0.137869
6/22/2017,0.091234,0.158085,0.155286
6/23/2017,0.097368,0.137221,0.139268
6/26/2017,0.101667,0.133868,0.149592
6/27/2017,0.091142,0.128801,0.158635
6/28/2017,0.095836,0.133448,0.165098
6/29/2017,0.104741,0.139143,0.169779
6/30/2017,0.109643,0.133724,0.172523
7/03/2017,0.110582,0.118096,0.185197
7/06/2017,0.074208,0.077735,0.193936
7/07/2017,0.080255,0.081875,0.192941
7/10/2017,0.126085,0.084266,0.185116
7/11/2017,0.136060,0.067693,0.164361
7/12/2017,0.149781,0.070726,0.154961
7/13/2017,0.142724,0.052865,0.159539
7/14/2017,0.132787,0.079045,0.153440
7/17/2017,0.147434,0.114772,0.164394
7/18/2017,0.144473,0.135848,0.161233
7/19/2017,0.153766,0.108775,0.115997
7/20/2017,0.149570,0.098380,0.126965
7/21/2017,0.152335,0.102245,0.116572
7/24/2017,0.126085,0.101823,0.120583
7/25/2017,0.131198,0.102731,0.123414
7/26/2017,0.168656,0.073930,0.085286
7/27/2017,0.171309,0.077055,0.093990
7/28/2017,0.184272,0.108334,0.110035
7/31/2017,0.193768,0.117358,0.116127
8/01/2017,0.181230,0.117178,0.120975
8/02/2017,0.175106,0.101856,0.135628
8/03/2017,0.179612,0.102899,0.142879
8/04/2017,0.187045,0.110039,0.149101
8/07/2017,0.184343,0.118292,0.151561
8/08/2017,0.188966,0.132633,0.154105
8/09/2017,0.187604,0.134813,0.157981
8/10/2017,0.201992,0.137127,0.157435
8/11/2017,0.203600,0.082302,0.144072
8/14/2017,0.208917,0.088558,0.148655
8/15/2017,0.210039,0.101743,0.170310
8/16/2017,0.210629,0.191742,0.147929
8/17/2017,0.150664,0.158814,0.156347
8/18/2017,0.165379,0.156419,0.154666
8/21/2017,0.160412,0.159317,0.153957
8/22/2017,0.150385,0.150390,0.160478
8/23/2017,0.154926,0.155998,0.164593
8/24/2017,0.159678,0.158770,0.165140
8/25/2017,0.156027,0.164514,0.161797
8/28/2017,0.161418,0.167615,0.165985
8/29/2017,0.126053,0.166108,0.164336
8/30/2017,0.134242,0.142821,0.159511
8/31/2017,0.155325,0.144499,0.157939
9/01/2017,0.157544,0.155419,0.172966
9/06/2017,0.163653,0.153908,0.178614
9/07/2017,0.151048,0.156224,0.178775
9/08/2017,0.150102,0.136088,0.182623
9/11/2017,0.186232,0.111007,0.141917
9/12/2017,0.174376,0.119617,0.137950
9/13/2017,0.171651,0.128999,0.124920
9/14/2017,0.136812,0.116478,0.134643
9/15/2017,0.128540,0.119314,0.137053
9/18/2017,0.135521,0.104961,0.124808
9/19/2017,0.115319,0.122974,0.111467
9/20/2017,0.128550,0.140927,0.121363
9/21/2017,0.134462,0.145676,0.127295
9/22/2017,0.160583,0.159968,0.136975
9/25/2017,0.165876,0.162306,0.137412
9/26/2017,0.171362,0.163292,0.127704
9/27/2017,0.180864,0.176350,0.134588
9/28/2017,0.184993,0.179481,0.138677
9/29/2017,0.186031,0.173510,0.143173
10/02/2017,0.189385,0.164725,0.145756
10/03/2017,0.206339,0.169587,0.139163
10/04/2017,0.209029,0.173878,0.135373
10/05/2017,0.214118,0.176981,0.138978
10/06/2017,0.227940,0.189466,0.147403
10/09/2017,0.224857,0.190712,0.131875
10/10/2017,0.224187,0.175308,0.135469
10/11/2017,0.247820,0.185248,0.142406
10/12/2017,0.253730,0.184953,0.145282
10/17/2017,0.254158,0.184972,0.149186
10/18/2017,0.242112,0.188896,0.151697
10/19/2017,0.254378,0.174639,0.146231
10/20/2017,0.248466,0.184246,0.129179
10/23/2017,0.249762,0.186271,0.121108
10/24/2017,0.244268,0.183093,0.128722
10/25/2017,0.247901,0.184435,0.125046
10/26/2017,0.252913,0.186970,0.125923
10/27/2017,0.253784,0.187643,0.130001
10/30/2017,0.253909,0.183924,0.133077
10/31/2017,0.249115,0.188020,0.123082
11/01/2017,0.254215,0.189936,0.124506
11/02/2017,0.205326,0.156421,0.129143
11/03/2017,0.203645,0.157841,0.132870
11/06/2017,0.153875,0.179356,0.095679
11/07/2017,0.199131,0.198938,0.114241
11/08/2017,0.199002,0.198458,0.117761
11/09/2017,0.193298,0.213740,0.118255
11/10/2017,0.191714,0.222290,0.110546
11/13/2017,0.197586,0.205100,0.110053
11/14/2017,0.192135,0.194832,0.117296
11/15/2017,0.203112,0.209644,0.148650
11/16/2017,0.209119,0.207176,0.143753
11/17/2017,0.210377,0.207318,0.149952
11/20/2017,0.237176,0.216731,0.157558
11/21/2017,0.248629,0.182841,0.151878
11/22/2017,0.250586,0.173160,0.154261
11/27/2017,0.257847,0.186364,0.160730
11/28/2017,0.262862,0.188958,0.161006
11/29/2017,0.252792,0.184916,0.171812
11/30/2017,0.231630,0.135638,0.177265
12/01/2017,0.236645,0.145870,0.193747
12/04/2017,0.244010,0.155700,0.202912
12/05/2017,0.259128,0.174842,0.213709
12/06/2017,0.253340,0.195987,0.220280
12/07/2017,0.249464,0.200192,0.224062
12/08/2017,0.255719,0.205838,0.234109
12/11/2017,0.248138,0.208414,0.233736
12/12/2017,0.252430,0.203451,0.213310
12/13/2017,0.248596,0.214105,0.218919
12/14/2017,0.246177,0.226330,0.213277
12/15/2017,0.248266,0.223447,0.217874
12/18/2017,0.241632,0.234239,0.194891
12/19/2017,0.255732,0.231288,0.191606
12/20/2017,0.260510,0.234197,0.195172
12/21/2017,0.260098,0.249027,0.195593
12/22/2017,0.264343,0.251902,0.198965
12/26/2017,0.273555,0.231312,0.182794
12/27/2017,0.285596,0.250993,0.198663
12/28/2017,0.292331,0.257154,0.205362
12/29/2017,0.297774,0.259474,0.198909
1/02/2018,0.304942,0.259813,0.201552
1/03/2018,0.312121,0.266982,0.209114
1/04/2018,0.316504,0.266668,0.208327
1/05/2018,0.299179,0.270356,0.200913
1/08/2018,0.300890,0.274760,0.206124
1/09/2018,0.303598,0.275966,0.207145
1/10/2018,0.264755,0.275525,0.194403
1/11/2018,0.268802,0.276302,0.198621
1/12/2018,0.261466,0.275661,0.182937
1/17/2018,0.276948,0.252530,0.168407
1/18/2018,0.281505,0.257657,0.181647
1/19/2018,0.285669,0.256686,0.185781
1/22/2018,0.278332,0.248405,0.191625
1/23/2018,0.268185,0.239210,0.196344
1/24/2018,0.197111,0.246018,0.150217
1/25/2018,0.214608,0.265339,0.165333
1/26/2018,0.214011,0.265614,0.168724
1/29/2018,0.194605,0.257865,0.170742
1/30/2018,0.191142,0.267281,0.168914
1/31/2018,0.206591,0.265585,0.136578
2/01/2018,0.208538,0.264527,0.126010
2/02/2018,0.210892,0.266372,0.122187
2/05/2018,0.219615,0.266153,0.125437
2/06/2018,0.218930,0.268709,0.136072
2/07/2018,0.224820,0.233913,0.132106
2/08/2018,0.251247,0.233729,0.140282
2/09/2018,0.258762,0.231625,0.139529
2/12/2018,0.271763,0.240880,0.146020
2/13/2018,0.247287,0.221628,0.149725
2/14/2018,0.254025,0.231508,0.154862
2/15/2018,0.264046,0.231859,0.162004
2/16/2018,0.270792,0.232563,0.163824
2/21/2018,0.275078,0.207961,0.161562
2/22/2018,0.281621,0.210656,0.166779
2/23/2018,0.289122,0.218164,0.174242
2/26/2018,0.290354,0.214354,0.180959
2/27/2018,0.297115,0.217009,0.184611
2/28/2018,0.289793,0.194038,0.186639
3/01/2018,0.286320,0.196434,0.190020
3/02/2018,0.283916,0.107372,0.170678
3/05/2018,0.288692,0.114258,0.174792
3/06/2018,0.278076,0.091711,0.194137
3/07/2018,0.285486,0.080494,0.191533
3/08/2018,0.297634,0.091297,0.195577
3/09/2018,0.302297,0.085786,0.175233
3/12/2018,0.314381,0.058105,0.143893
3/13/2018,0.318339,0.056021,0.146552
3/14/2018,0.310233,0.067348,0.146633
3/15/2018,0.316881,0.074515,0.151635
3/16/2018,0.323066,0.087639,0.157155
3/19/2018,0.308817,0.096681,0.146299
3/20/2018,0.310853,0.089099,0.156113
3/21/2018,0.259244,0.065441,0.169970
3/22/2018,0.272418,0.068618,0.167405
3/23/2018,0.278486,0.076026,0.172417
3/26/2018,0.280157,0.077458,0.159879
3/27/2018,0.285665,0.082399,0.163585
3/28/2018,0.285179,0.089328,0.158337
3/29/2018,0.291071,0.104927,0.164595
4/02/2018,0.278315,0.090590,0.177934
4/03/2018,0.202670,0.072985,0.191505
4/04/2018,0.199032,0.095315,0.174834
4/05/2018,0.194713,0.119933,0.174893
4/06/2018,0.200304,0.115132,0.164527
4/09/2018,0.202264,0.119705,0.172570
4/10/2018,0.224123,0.161748,0.187675
4/11/2018,0.238262,0.162417,0.181835
4/12/2018,0.247651,0.169011,0.185724
4/17/2018,0.239218,0.151179,0.190337
4/18/2018,0.244437,0.154215,0.194435
4/19/2018,0.269999,0.196642,0.212343
4/20/2018,0.278545,0.199716,0.214651
4/23/2018,0.269731,0.204282,0.210328
4/24/2018,0.219372,0.223221,0.205358
4/25/2018,0.218706,0.231228,0.203551
4/26/2018,0.213007,0.197163,0.206572
4/27/2018,0.215111,0.200249,0.201650
4/30/2018,0.224795,0.185153,0.191383
5/01/2018,0.225161,0.188669,0.194079
5/02/2018,0.243275,0.119431,0.159215
5/03/2018,0.238019,0.091784,0.162239
5/04/2018,0.241729,0.101212,0.164439
5/07/2018,0.245981,0.100631,0.153116
5/08/2018,0.241469,0.101502,0.125872
5/09/2018,0.239422,0.107839,0.134771
5/10/2018,0.235725,0.108542,0.115182
5/11/2018,0.250969,0.094911,0.110628
5/14/2018,0.256629,0.101287,0.116925
5/15/2018,0.249405,0.108401,0.112393
5/16/2018,0.224151,-0.010951,0.108282
5/17/2018,0.229693,-0.005493,0.111993
5/18/2018,0.235310,-0.002417,0.110061
5/21/2018,0.244064,-0.007300,0.106069
5/22/2018,0.244107,0.035167,0.110835
5/23/2018,0.250016,0.035588,0.102210
5/24/2018,0.244292,0.021671,0.104679
5/25/2018,0.225883,0.024989,0.106962
5/30/2018,0.219094,0.029891,0.095117
5/31/2018,0.224153,0.035449,0.093769
6/01/2018,0.229901,0.040128,0.096285
6/04/2018,0.225202,0.046030,0.096808
6/05/2018,0.216398,0.043599,0.134178
6/06/2018,0.218339,0.028301,0.135135
6/07/2018,0.198987,0.035720,0.137552
6/08/2018,0.189105,0.041391,0.119409
6/11/2018,0.189182,0.048044,0.091723
6/12/2018,0.195374,0.046201,0.080665
6/13/2018,0.201539,0.040250,0.078031
6/14/2018,0.204659,0.044148,0.067804
6/15/2018,0.205822,0.044362,0.071865
6/18/2018,0.229706,0.055204,0.076922
6/19/2018,0.230909,0.066166,0.073268
6/20/2018,0.247979,0.128535,0.101723
6/21/2018,0.247431,0.132439,0.106460
6/22/2018,0.257778,0.142758,0.114674
6/25/2018,0.254035,0.151414,0.124610
6/26/2018,0.264276,0.174066,0.138152
6/27/2018,0.258761,0.178031,0.134484
6/28/2018,0.207558,0.185250,0.116021
6/29/2018,0.209871,0.188372,0.120056
7/02/2018,0.219642,0.202645,0.129945
7/03/2018,0.247476,0.252320,0.157034
7/06/2018,0.250665,0.249471,0.161228
7/09/2018,0.256783,0.239133,0.164072
7/10/2018,0.260844,0.226002,0.165629
7/11/2018,0.263356,0.225885,0.169820
7/12/2018,0.283288,0.262908,0.203967
7/13/2018,0.281784,0.277604,0.204789
7/16/2018,0.278145,0.288641,0.206394
7/17/2018,0.276725,0.285498,0.180904
7/18/2018,0.279566,0.299585,0.170455
7/19/2018,0.283820,0.303451,0.171072
7/20/2018,0.239204,0.278917,0.174214
7/23/2018,0.239520,0.292398,0.181367
7/24/2018,0.234144,0.296013,0.179077
7/25/2018,0.242071,0.280520,0.176774
7/26/2018,0.252878,0.290037,0.186634
7/27/2018,0.256493,0.293021,0.190951
7/30/2018,0.260433,0.300042,0.195149
7/31/2018,0.264799,0.301771,0.202161
8/01/2018,0.238294,0.284513,0.209016
8/02/2018,0.263625,0.328723,0.232602
8/03/2018,0.257449,0.330477,0.215885
8/06/2018,0.263010,0.331261,0.220914
8/07/2018,0.253952,0.325492,0.225472
8/08/2018,0.259955,0.325736,0.224151
8/09/2018,0.261731,0.329881,0.227768
8/10/2018,0.263570,0.322480,0.232771
8/13/2018,0.260376,0.324876,0.209205
8/14/2018,0.252001,0.290001,0.213001
8/15/2018,0.257769,0.293149,0.217590
8/16/2018,0.283707,0.336703,0.244207
8/17/2018,0.276059,0.361895,0.236459
8/20/2018,0.278587,0.363688,0.243779
8/21/2018,0.282425,0.343540,0.244942
8/22/2018,0.289572,0.348939,0.249390
8/23/2018,0.291001,0.335520,0.217652
8/24/2018,0.289949,0.347129,0.217840
8/27/2018,0.289828,0.358666,0.222866
8/28/2018,0.288139,0.366507,0.220895
8/29/2018,0.292922,0.353218,0.226428
8/30/2018,0.285121,0.357248,0.219177
8/31/2018,0.279596,0.367523,0.207652
9/05/2018,0.284894,0.355265,0.206470
9/06/2018,0.272716,0.358766,0.201488
9/07/2018,0.255693,0.364218,0.188931
9/10/2018,0.259351,0.361565,0.193161
9/11/2018,0.264952,0.364829,0.198915
9/12/2018,0.243605,0.359097,0.142418
9/13/2018,0.254717,0.362527,0.150784
9/14/2018,0.241538,0.354562,0.169540
9/17/2018,0.249345,0.359994,0.176030
9/18/2018,0.256160,0.363475,0.181186
9/19/2018,0.276382,0.336766,0.155057
9/20/2018,0.282226,0.348562,0.161910
9/21/2018,0.286968,0.357791,0.165371
9/24/2018,0.289098,0.350333,0.169088
9/25/2018,0.261883,0.351280,0.166619
9/26/2018,0.263360,0.352184,0.172729
9/27/2018,0.260423,0.352030,0.180286
9/28/2018,0.241296,0.349809,0.179426
10/01/2018,0.243764,0.316482,0.178792
10/02/2018,0.179942,0.296996,0.184217
10/03/2018,0.189701,0.307104,0.188874
10/04/2018,0.190688,0.303694,0.167681
10/05/2018,0.214729,0.296043,0.159170
10/08/2018,0.216792,0.299502,0.156071
10/09/2018,0.199861,0.266789,0.169537
10/10/2018,0.208822,0.268149,0.173817
10/11/2018,0.213080,0.271697,0.186420
10/12/2018,0.089236,0.274563,0.143720
10/15/2018,0.097463,0.236504,0.129844
10/16/2018,0.111689,0.182390,0.092030
10/17/2018,0.115679,0.185998,0.095001
10/18/2018,0.125518,0.186367,0.095941
10/19/2018,0.142437,0.203700,0.133342
10/22/2018,0.152346,0.200531,0.131838
10/23/2018,0.148720,0.206179,0.119356
10/24/2018,0.106466,0.211743,0.105609
10/25/2018,0.115117,0.216078,0.110251
10/26/2018,0.108761,0.215579,0.113328
10/29/2018,0.114320,0.216973,0.117694
10/30/2018,0.123144,0.233578,0.124510
10/31/2018,0.143580,0.234703,0.129743
11/01/2018,0.148817,0.237239,0.133593
11/02/2018,0.029536,0.293331,0.059835
11/05/2018,0.034628,0.296390,0.062814
11/06/2018,0.016513,0.300480,0.047292
11/07/2018,0.036580,0.315814,0.063782
11/08/2018,0.034269,0.327038,0.060656
11/09/2018,0.053368,0.333334,0.071690
11/12/2018,0.021972,0.331057,0.064113
11/13/2018,0.020201,0.341030,0.060531
11/14/2018,0.023873,0.343440,0.066743
11/15/2018,0.062577,0.345206,0.058635
11/16/2018,-0.022211,0.328950,0.049779
11/19/2018,-0.001115,0.343468,0.067181
11/20/2018,0.004690,0.341755,0.049525
11/21/2018,0.057897,0.351951,0.078021
11/26/2018,0.064045,0.338546,0.079053
11/27/2018,0.067700,0.338452,0.076614
11/28/2018,0.070454,0.306274,0.077397
11/29/2018,0.091814,0.308735,0.085699
11/30/2018,0.090927,0.308952,0.088416
12/03/2018,0.101529,0.310413,0.093000
12/04/2018,0.111870,0.321612,0.100518
12/05/2018,0.114942,0.320381,0.093386
12/06/2018,0.119016,0.320392,0.097997
12/07/2018,0.153994,0.332165,0.117326
12/10/2018,0.176493,0.344545,0.137473
12/11/2018,0.190168,0.337260,0.138655
12/12/2018,0.187340,0.303051,0.144208
12/13/2018,0.142103,0.309890,0.125762
12/14/2018,0.137044,0.304431,0.133250
12/17/2018,0.167752,0.298155,0.123719
12/18/2018,0.121757,0.308262,0.035439
12/19/2018,0.133750,0.309972,0.039142
12/20/2018,0.136320,0.320915,0.041957
12/21/2018,0.130794,0.319180,0.068822
12/24/2018,0.114226,0.333647,0.054770
12/26/2018,0.061843,0.337069,0.027453
12/27/2018,0.107436,0.345217,0.052966
12/28/2018,0.106567,0.332925,0.063373
12/31/2018,0.109369,0.332244,0.055786
1/02/2019,0.107600,0.334307,0.052044
1/03/2019,0.113463,0.330981,0.049124
1/04/2019,0.115338,0.322412,0.055130
1/07/2019,0.140408,0.303441,0.059962
1/08/2019,0.144799,0.302202,0.059468
1/09/2019,0.151680,0.302107,0.059066
1/10/2019,0.158485,0.306342,0.073477
1/11/2019,0.152967,0.311556,0.074928
1/14/2019,0.157389,0.310151,0.076921
1/15/2019,0.135961,0.314884,0.060698
1/16/2019,0.135310,0.316330,0.051463
1/17/2019,0.121677,0.310949,0.051625
1/18/2019,0.124906,0.316750,0.052445
1/23/2019,0.127613,0.318433,0.061139
1/24/2019,0.128058,0.318528,0.063623
1/25/2019,0.116477,0.315788,0.064556
1/28/2019,0.136489,0.273229,0.067731
1/29/2019,0.158261,0.283594,0.090670
1/30/2019,0.171274,0.266790,0.081283
1/31/2019,0.171029,0.263905,0.084267
2/01/2019,0.171714,0.263469,0.087614
2/04/2019,0.176067,0.265819,0.088771
2/05/2019,0.174515,0.266865,0.074235
2/06/2019,0.176356,0.266845,0.078816
2/07/2019,0.179653,0.266712,0.082884
2/08/2019,0.186564,0.272289,0.112343
2/11/2019,0.193030,0.261034,0.109710
2/12/2019,0.185977,0.276526,0.108973
2/13/2019,0.191945,0.279682,0.115709
2/14/2019,0.196850,0.281375,0.119406
2/15/2019,0.199903,0.280743,0.114664
2/20/2019,0.225989,0.319608,0.148871
2/21/2019,0.228395,0.251942,0.139648
2/22/2019,0.188134,0.162804,0.148252
2/25/2019,0.190847,0.152316,0.151402
2/26/2019,0.188566,0.144362,0.160298
2/27/2019,0.195308,0.142092,0.161850
2/28/2019,0.197701,0.142946,0.169069
3/01/2019,0.202897,0.147512,0.171213
3/04/2019,0.213622,0.122658,0.164585
3/05/2019,0.185949,0.148316,0.157603
3/06/2019,0.189756,0.144261,0.162697
3/07/2019,0.194803,0.148593,0.167623
3/08/2019,0.190999,0.163113,0.153880
3/11/2019,0.192077,0.166720,0.135865
3/12/2019,0.197340,0.170393,0.139416
3/13/2019,0.198070,0.189252,0.143227
3/14/2019,0.212965,0.198676,0.150871
3/15/2019,0.191624,0.174492,0.155984
3/18/2019,0.181864,0.193020,0.120366
3/19/2019,0.188661,0.196519,0.122113
3/20/2019,0.193478,0.194342,0.125344
3/21/2019,0.199109,0.198169,0.129610
3/22/2019,0.203219,0.196887,0.119784
3/25/2019,0.232000,0.194450,0.119153
3/26/2019,0.226472,0.213552,0.119091
3/27/2019,0.214790,0.206945,0.124821
3/28/2019,0.224228,0.213036,0.131767
3/29/2019,0.189163,0.210748,0.135418
4/01/2019,0.188367,0.185288,0.136906
4/02/2019,0.195818,0.191233,0.139729
4/03/2019,0.199927,0.192676,0.145054
4/04/2019,0.201800,0.201751,0.142989
4/05/2019,0.208481,0.197605,0.136082
4/08/2019,0.208881,0.197473,0.120553
4/09/2019,0.222027,0.197838,0.116598
4/10/2019,0.226667,0.201130,0.118556
4/11/2019,0.232353,0.205278,0.122442
4/12/2019,0.256260,0.247702,0.148175
4/15/2019,0.262020,0.257560,0.153736
4/16/2019,0.266233,0.216665,0.095751
4/17/2019,0.263721,0.228034,0.093600
4/18/2019,0.229033,0.207775,0.101011
4/22/2019,0.233287,0.212687,0.102754
4/23/2019,0.185107,0.221489,0.073197
4/24/2019,0.192727,0.231884,0.081034
4/25/2019,0.193222,0.214226,0.084700
4/26/2019,0.196613,0.209046,0.089053
4/29/2019,0.126188,0.205960,0.081224
4/30/2019,0.104038,0.215038,0.080024
5/01/2019,0.110299,0.216049,0.081351
5/02/2019,0.102115,0.197814,0.084396
5/03/2019,0.132125,0.198129,0.081438
5/06/2019,0.122522,0.179799,0.085323
5/07/2019,0.128611,0.178479,0.088788
5/08/2019,0.139809,0.186357,0.097486
5/13/2019,0.116272,0.190170,0.091560
5/14/2019,0.127453,0.209930,0.100934
5/15/2019,0.135197,0.212345,0.129345
5/16/2019,0.141075,0.186160,0.105322
5/17/2019,0.112156,0.163069,0.118757
5/20/2019,0.121473,0.182753,0.125233
5/21/2019,0.128142,0.187195,0.134309
5/22/2019,0.138613,0.178600,0.125613
5/23/2019,0.147174,0.186202,0.130945
5/24/2019,0.120056,0.190239,0.105627
5/29/2019,0.129449,0.197589,0.114657
5/30/2019,0.134520,0.196632,0.117952
5/31/2019,0.089352,0.206857,0.053819
6/03/2019,0.094483,0.213281,0.090512
6/04/2019,0.057917,0.203404,0.094208
6/05/2019,0.065317,0.207952,0.098546
6/06/2019,0.094323,0.235797,0.129071
6/07/2019,0.099631,0.247233,0.133780
6/10/2019,0.105646,0.237453,0.109749
6/11/2019,0.111177,0.238192,0.110382
6/12/2019,0.118523,0.238933,0.113926
6/13/2019,0.109863,0.238313,0.074073
6/14/2019,0.117520,0.238457,0.077533
6/17/2019,0.116904,0.241019,0.078501
6/18/2019,0.123577,0.231690,0.068624
6/19/2019,0.139176,0.192394,0.062097
6/20/2019,0.140650,0.195347,0.064789
6/21/2019,0.169106,0.176257,0.062556
6/24/2019,0.174475,0.165215,0.047164
6/25/2019,0.191767,0.167523,0.050087
6/26/2019,0.197028,0.170617,0.052952
6/27/2019,0.193935,0.175391,0.046494
6/28/2019,0.197405,0.179272,0.047088
7/01/2019,0.188727,0.165908,0.055628
7/02/2019,0.201857,0.156263,0.052817
7/03/2019,0.167040,0.158626,0.055622
7/08/2019,0.188524,0.186010,0.081562
7/09/2019,0.192465,0.184101,0.085280
7/10/2019,0.191329,0.193267,0.085079
7/11/2019,0.239235,0.218746,0.109781
7/12/2019,0.247171,0.210004,0.108863
7/15/2019,0.252712,0.212988,0.111886
7/16/2019,0.232119,0.206829,0.115431
7/17/2019,0.221776,0.205222,0.089136
7/18/2019,0.200967,0.214738,0.085288
7/19/2019,0.199839,0.217946,0.092617
7/22/2019,0.203839,0.222473,0.090470
7/23/2019,0.211281,0.220078,0.085072
7/24/2019,0.214909,0.222850,0.087685
7/25/2019,0.166448,0.214765,0.087431
7/26/2019,0.161793,0.228619,0.084135
7/29/2019,0.169472,0.233496,0.090961
7/30/2019,0.168775,0.221608,0.093903
7/31/2019,0.150689,0.244183,0.071637
8/01/2019,0.147808,0.234546,0.031818
8/02/2019,0.250891,0.301720,0.124439
8/05/2019,0.253680,0.306380,0.126118
8/06/2019,0.231164,0.303829,0.128872
8/07/2019,0.231608,0.299627,0.133993
8/08/2019,0.138112,0.285565,0.121154
8/09/2019,0.132575,0.281941,0.131919
8/12/2019,0.130191,0.282612,0.136480
8/13/2019,0.134189,0.230062,0.125815
8/14/2019,0.142644,0.230528,0.115193
8/15/2019,0.155667,0.240378,0.128367
8/16/2019,0.160469,0.188671,0.106717
8/19/2019,0.165252,0.191424,0.110393
8/20/2019,0.171725,0.190868,0.106335
8/21/2019,0.177081,0.194906,0.110593
8/22/2019,0.182989,0.193815,0.107860
8/23/2019,0.187894,0.197257,0.113457
8/26/2019,0.189659,0.191490,0.128623
8/27/2019,0.195111,0.211201,0.133888
8/28/2019,0.202960,0.188061,0.133227
8/29/2019,0.220095,0.200284,0.143756
8/30/2019,0.222288,0.200151,0.134684
9/04/2019,0.191144,0.201682,0.131793
9/05/2019,0.242147,0.206865,0.135605
9/06/2019,0.234847,0.220993,0.138150
9/09/2019,0.202308,0.229928,0.132313
9/10/2019,0.185017,0.231420,0.131540
9/11/2019,0.191275,0.218211,0.126075
9/12/2019,0.185591,0.219986,0.133476
9/13/2019,0.174871,0.259855,0.112183
9/16/2019,0.177221,0.247513,0.116375
9/17/2019,0.084330,0.239204,0.128741
9/18/2019,0.074791,0.220444,0.158371
9/19/2019,0.087388,0.215542,0.160480
9/20/2019,0.086365,0.220316,0.163128
9/23/2019,0.089224,0.219082,0.168197
9/24/2019,0.091689,0.226895,0.173876
9/25/2019,0.088358,0.230222,0.174171
9/26/2019,0.097933,0.149293,0.168464
9/27/2019,0.100154,0.152811,0.173224
9/30/2019,0.105852,0.155192,0.175475
10/01/2019,0.152142,0.081455,0.151751
10/02/2019,0.149831,0.084560,0.155724
10/03/2019,0.119501,0.076533,0.160470
10/04/2019,0.117454,0.072108,0.167991
10/07/2019,0.120959,0.075676,0.161982
10/08/2019,0.125166,0.078766,0.169355
10/09/2019,0.128566,0.085288,0.170303
10/10/2019,0.127682,0.090664,0.173037
10/11/2019,0.135103,0.086627,0.171269
10/14/2019,0.129351,0.061002,0.185333
10/15/2019,0.129999,0.056572,0.191264
10/16/2019,0.131758,-0.003176,0.172672
10/17/2019,0.136708,-0.005080,0.176101
10/18/2019,0.144118,-0.004918,0.174432
10/21/2019,0.148280,0.000929,0.177452
10/22/2019,0.147393,0.006002,0.181666
10/23/2019,0.146100,0.012068,0.178670
10/24/2019,0.170086,0.016720,0.174718
10/25/2019,0.181300,0.006624,0.169939
10/28/2019,0.186634,0.014207,0.174894
10/29/2019,0.185945,0.018757,0.181083
10/30/2019,0.176116,0.026917,0.167659
10/31/2019,0.181672,0.044732,0.173102
11/01/2019,0.188059,0.051976,0.176338
11/04/2019,0.210392,0.068350,0.177560
11/05/2019,0.186942,0.079739,0.167408
11/06/2019,0.156882,0.049850,0.179277
11/07/2019,0.154411,0.051666,0.191801
11/08/2019,0.154548,0.049524,0.196485
11/11/2019,0.127867,0.019776,0.201909
11/12/2019,0.160903,0.061008,0.218728
11/13/2019,0.167510,0.048731,0.209146
11/14/2019,0.171593,0.051006,0.214062
11/15/2019,0.177584,0.062763,0.219553
11/18/2019,0.175698,0.067579,0.218597
11/19/2019,0.156915,0.065241,0.228320
11/20/2019,0.087969,0.030455,0.239341
11/21/2019,0.092076,0.035747,0.228059
11/22/2019,0.075658,0.024300,0.238901
11/25/2019,0.077289,0.027773,0.244733
11/26/2019,0.073711,0.037799,0.231325
11/27/2019,0.071851,0.035430,0.236966
12/02/2019,0.075948,0.045591,0.240441
12/03/2019,0.079864,0.052751,0.243451
12/04/2019,0.098431,0.070845,0.251619
12/05/2019,0.091320,0.079573,0.225315
12/06/2019,0.098077,0.088470,0.231676
12/09/2019,0.105612,0.085966,0.232956
12/10/2019,0.089290,0.095321,0.219394
12/11/2019,0.100800,0.124468,0.225142
12/12/2019,0.081222,0.113404,0.229940
12/17/2019,0.099033,0.130021,0.240844
12/18/2019,0.096796,0.144409,0.237837
12/19/2019,0.103820,0.150117,0.243111
12/20/2019,0.109416,0.142938,0.243251
12/23/2019,0.098468,0.104423,0.246977
12/24/2019,0.048914,0.079358,0.250339
12/26/2019,0.053055,0.102337,0.250821
12/27/2019,0.090051,0.090861,0.211008
12/30/2019,0.094785,0.086721,0.163002
12/31/2019,0.100912,0.092489,0.167634
1/02/2020,0.092858,0.097075,0.164856
1/03/2020,0.079545,0.095196,0.168279
1/06/2020,0.101455,0.067518,0.107644
1/07/2020,0.107002,0.070399,0.106943
1/08/2020,0.106794,0.085049,0.107721
1/09/2020,0.096746,0.089989,0.122101
1/10/2020,0.100281,0.097634,0.124123
1/13/2020,0.103178,0.118361,0.125708
1/14/2020,0.105267,0.119481,0.140067
1/15/2020,0.111247,0.128757,0.143767
1/16/2020,0.053244,0.109561,0.145937
1/17/2020,0.057824,0.129417,0.146589
1/22/2020,0.033990,0.174484,0.114544
1/23/2020,0.009938,0.181926,0.105757
1/24/2020,0.025091,0.181136,0.105451
